,Forecasted Load,Actual Load
2021-01-01 00:00:00+01:00,9250.0,9614.0
2021-01-01 01:00:00+01:00,9123.0,9481.0
2021-01-01 02:00:00+01:00,8970.0,9314.0
2021-01-01 03:00:00+01:00,8819.0,9197.0
2021-01-01 04:00:00+01:00,8782.0,9199.0
2021-01-01 05:00:00+01:00,8924.0,9352.0
2021-01-01 06:00:00+01:00,9165.0,9588.0
2021-01-01 07:00:00+01:00,9413.0,9839.0
2021-01-01 08:00:00+01:00,9611.0,10071.0
2021-01-01 09:00:00+01:00,9776.0,10242.0
2021-01-01 10:00:00+01:00,10066.0,10519.0
2021-01-01 11:00:00+01:00,10312.0,10815.0
2021-01-01 12:00:00+01:00,10454.0,10921.0
2021-01-01 13:00:00+01:00,10542.0,11056.0
2021-01-01 14:00:00+01:00,10729.0,11254.0
2021-01-01 15:00:00+01:00,11118.0,11581.0
2021-01-01 16:00:00+01:00,11430.0,11732.0
2021-01-01 17:00:00+01:00,11467.0,11810.0
2021-01-01 18:00:00+01:00,11350.0,11689.0
2021-01-01 19:00:00+01:00,11144.0,11411.0
2021-01-01 20:00:00+01:00,10804.0,11025.0
2021-01-01 21:00:00+01:00,10430.0,10651.0
2021-01-01 22:00:00+01:00,10049.0,10250.0
2021-01-01 23:00:00+01:00,9706.0,9819.0
2021-01-02 00:00:00+01:00,10245.0,9563.0
2021-01-02 01:00:00+01:00,10031.0,9416.0
2021-01-02 02:00:00+01:00,9917.0,9366.0
2021-01-02 03:00:00+01:00,9862.0,9350.0
2021-01-02 04:00:00+01:00,9880.0,9340.0
2021-01-02 05:00:00+01:00,10006.0,9410.0
2021-01-02 06:00:00+01:00,10289.0,9612.0
2021-01-02 07:00:00+01:00,10661.0,9975.0
2021-01-02 08:00:00+01:00,11110.0,10306.0
2021-01-02 09:00:00+01:00,11476.0,10689.0
2021-01-02 10:00:00+01:00,11769.0,11142.0
2021-01-02 11:00:00+01:00,11863.0,11346.0
2021-01-02 12:00:00+01:00,11858.0,11453.0
2021-01-02 13:00:00+01:00,11823.0,11431.0
2021-01-02 14:00:00+01:00,11837.0,11506.0
2021-01-02 15:00:00+01:00,12062.0,11853.0
2021-01-02 16:00:00+01:00,12345.0,12193.0
2021-01-02 17:00:00+01:00,12430.0,12236.0
2021-01-02 18:00:00+01:00,12258.0,12060.0
2021-01-02 19:00:00+01:00,11956.0,11692.0
2021-01-02 20:00:00+01:00,11587.0,11282.0
2021-01-02 21:00:00+01:00,11193.0,10898.0
2021-01-02 22:00:00+01:00,10791.0,10464.0
2021-01-02 23:00:00+01:00,10440.0,10142.0
2021-01-03 00:00:00+01:00,10195.0,9890.0
2021-01-03 01:00:00+01:00,9991.0,9652.0
2021-01-03 02:00:00+01:00,9868.0,9502.0
2021-01-03 03:00:00+01:00,9869.0,9424.0
2021-01-03 04:00:00+01:00,9939.0,9541.0
2021-01-03 05:00:00+01:00,10082.0,9647.0
2021-01-03 06:00:00+01:00,10349.0,9858.0
2021-01-03 07:00:00+01:00,10700.0,10153.0
2021-01-03 08:00:00+01:00,11099.0,10595.0
2021-01-03 09:00:00+01:00,11497.0,10967.0
2021-01-03 10:00:00+01:00,11828.0,11370.0
2021-01-03 11:00:00+01:00,12007.0,11629.0
2021-01-03 12:00:00+01:00,12057.0,11683.0
2021-01-03 13:00:00+01:00,12069.0,11818.0
2021-01-03 14:00:00+01:00,12157.0,11954.0
2021-01-03 15:00:00+01:00,12460.0,12248.0
2021-01-03 16:00:00+01:00,12801.0,12758.0
2021-01-03 17:00:00+01:00,12984.0,12895.0
2021-01-03 18:00:00+01:00,12915.0,12709.0
2021-01-03 19:00:00+01:00,12739.0,12348.0
2021-01-03 20:00:00+01:00,12453.0,12060.0
2021-01-03 21:00:00+01:00,12031.0,11658.0
2021-01-03 22:00:00+01:00,11569.0,11125.0
2021-01-03 23:00:00+01:00,11148.0,10745.0
2021-01-04 00:00:00+01:00,10701.0,10483.0
2021-01-04 01:00:00+01:00,10514.0,10321.0
2021-01-04 02:00:00+01:00,10469.0,10247.0
2021-01-04 03:00:00+01:00,10497.0,10195.0
2021-01-04 04:00:00+01:00,10597.0,10353.0
2021-01-04 05:00:00+01:00,10966.0,10793.0
2021-01-04 06:00:00+01:00,11767.0,11775.0
2021-01-04 07:00:00+01:00,12548.0,12687.0
2021-01-04 08:00:00+01:00,12978.0,13117.0
2021-01-04 09:00:00+01:00,13069.0,13244.0
2021-01-04 10:00:00+01:00,13262.0,13466.0
2021-01-04 11:00:00+01:00,13287.0,13664.0
2021-01-04 12:00:00+01:00,13255.0,13754.0
2021-01-04 13:00:00+01:00,13193.0,13740.0
2021-01-04 14:00:00+01:00,13199.0,13774.0
2021-01-04 15:00:00+01:00,13460.0,13946.0
2021-01-04 16:00:00+01:00,13614.0,14144.0
2021-01-04 17:00:00+01:00,13606.0,14287.0
2021-01-04 18:00:00+01:00,13358.0,13939.0
2021-01-04 19:00:00+01:00,13033.0,13601.0
2021-01-04 20:00:00+01:00,12597.0,12942.0
2021-01-04 21:00:00+01:00,12093.0,12281.0
2021-01-04 22:00:00+01:00,11576.0,11641.0
